##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
cytosol	Gene Ontology	GO:0005829	482	6179	0.999567544216	0.999999999964	Barthea06033|Barthea13743|Barthea30632|Barthea28624|Barthea05450|Barthea22576|Barthea18291|Barthea22572|Barthea19834|Barthea33690|Barthea45469|Barthea07639|Barthea07121|Barthea08163|Barthea06730|Barthea01027|Barthea30645|Barthea17399|Barthea33973|Barthea08040|Barthea15258|Barthea43515|Barthea23221|Barthea28623|Barthea13770|Barthea02870|Barthea13345|Barthea29814|Barthea15965|Barthea24715|Barthea19018|Barthea22257|Barthea34245|Barthea29143|Barthea22258|Barthea26181|Barthea15419|Barthea29664|Barthea04946|Barthea45890|Barthea07259|Barthea21203|Barthea41225|Barthea17207|Barthea00359|Barthea35015|Barthea26049|Barthea35017|Barthea34549|Barthea38020|Barthea02535|Barthea40885|Barthea27664|Barthea11617|Barthea25149|Barthea27217|Barthea37466|Barthea04808|Barthea05829|Barthea43085|Barthea21534|Barthea01581|Barthea36973|Barthea40422|Barthea29366|Barthea32540|Barthea06673|Barthea43745|Barthea30809|Barthea11728|Barthea17083|Barthea39643|Barthea40211|Barthea17086|Barthea17089|Barthea17088|Barthea01409|Barthea45438|Barthea05308|Barthea07918|Barthea41856|Barthea44930|Barthea07912|Barthea09324|Barthea24969|Barthea07465|Barthea09739|Barthea42627|Barthea37048|Barthea39734|Barthea09511|Barthea37327|Barthea06196|Barthea22965|Barthea22966|Barthea26469|Barthea19612|Barthea17653|Barthea13916|Barthea29821|Barthea29824|Barthea15354|Barthea34115|Barthea16685|Barthea39450|Barthea36833|Barthea26790|Barthea41179|Barthea03675|Barthea14532|Barthea31649|Barthea27135|Barthea27137|Barthea03358|Barthea18119|Barthea38178|Barthea20086|Barthea23893|Barthea44758|Barthea28535|Barthea28534|Barthea39123|Barthea40970|Barthea34059|Barthea26722|Barthea22785|Barthea42613|Barthea36716|Barthea40484|Barthea33861|Barthea19693|Barthea33128|Barthea33129|Barthea33126|Barthea10964|Barthea33125|Barthea42579|Barthea42578|Barthea42577|Barthea46154|Barthea36270|Barthea09793|Barthea36786|Barthea12142|Barthea22807|Barthea23781|Barthea18239|Barthea02289|Barthea04201|Barthea09926|Barthea03835|Barthea35574|Barthea28809|Barthea40255|Barthea18626|Barthea18627|Barthea25420|Barthea02117|Barthea28806|Barthea39494|Barthea26211|Barthea29172|Barthea34240|Barthea09422|Barthea35653|Barthea05320|Barthea44380|Barthea07261|Barthea37074|Barthea46372|Barthea36974|Barthea26692|Barthea12039|Barthea35786|Barthea44476|Barthea17763|Barthea18529|Barthea44797|Barthea44796|Barthea44795|Barthea26853|Barthea29454|Barthea25813|Barthea23998|Barthea33254|Barthea10423|Barthea01185|Barthea33261|Barthea44153|Barthea41045|Barthea43727|Barthea34321|Barthea01005|Barthea01006|Barthea01009|Barthea24815|Barthea18381|Barthea03304|Barthea41991|Barthea38721|Barthea04405|Barthea02888|Barthea32471|Barthea07449|Barthea39835|Barthea23907|Barthea42532|Barthea11730|Barthea01505|Barthea05948|Barthea46051|Barthea11739|Barthea05729|Barthea30494|Barthea42095|Barthea28110|Barthea09886|Barthea12182|Barthea19692|Barthea31813|Barthea31703|Barthea37688|Barthea03177|Barthea40446|Barthea32079|Barthea13972|Barthea14138|Barthea19280|Barthea39621|Barthea09950|Barthea11413|Barthea32204|Barthea10859|Barthea29839|Barthea36988|Barthea29832|Barthea29831|Barthea29835|Barthea29834|Barthea25507|Barthea07123|Barthea17822|Barthea35767|Barthea03690|Barthea02464|Barthea32990|Barthea37020|Barthea08214|Barthea30734|Barthea05055|Barthea12001|Barthea03163|Barthea03164|Barthea38263|Barthea05508|Barthea30049|Barthea44605|Barthea26801|Barthea17857|Barthea12566|Barthea39968|Barthea36715|Barthea12955|Barthea34060|Barthea33284|Barthea23519|Barthea43345|Barthea20870|Barthea43343|Barthea34310|Barthea13397|Barthea03230|Barthea45640|Barthea42699|Barthea28885|Barthea09000|Barthea40402|Barthea30684|Barthea32390|Barthea09169|Barthea14773|Barthea30464|Barthea26475|Barthea37980|Barthea30463|Barthea36362|Barthea32950|Barthea30500|Barthea12605|Barthea35547|Barthea33792|Barthea21352|Barthea17171|Barthea17175|Barthea36665|Barthea19551|Barthea19559|Barthea23636|Barthea40053|Barthea02311|Barthea32811|Barthea00593|Barthea17318|Barthea07578|Barthea36688|Barthea11856|Barthea15775|Barthea44398|Barthea42031|Barthea12041|Barthea12043|Barthea12126|Barthea24797|Barthea28879|Barthea38309|Barthea24381|Barthea40334|Barthea24220|Barthea00375|Barthea38439|Barthea34684|Barthea21803|Barthea24831|Barthea17817|Barthea24364|Barthea33365|Barthea07281|Barthea43126|Barthea11927|Barthea03971|Barthea16227|Barthea21120|Barthea35729|Barthea03153|Barthea31787|Barthea30713|Barthea04828|Barthea01953|Barthea02833|Barthea18073|Barthea18072|Barthea31546|Barthea07698|Barthea06618|Barthea04242|Barthea46129|Barthea10724|Barthea33817|Barthea12864|Barthea41378|Barthea00472|Barthea36737|Barthea30235|Barthea37978|Barthea36738|Barthea33581|Barthea05445|Barthea41870|Barthea45510|Barthea42393|Barthea02008|Barthea37447|Barthea19491|Barthea06729|Barthea24214|Barthea14647|Barthea40873|Barthea06540|Barthea42174|Barthea11894|Barthea34852|Barthea06538|Barthea02910|Barthea14886|Barthea22267|Barthea24737|Barthea19026|Barthea19022|Barthea35856|Barthea13666|Barthea39274|Barthea36818|Barthea24281|Barthea12017|Barthea08208|Barthea25222|Barthea19707|Barthea42452|Barthea42451|Barthea34419|Barthea31119|Barthea04681|Barthea04685|Barthea36249|Barthea11855|Barthea06948|Barthea27612|Barthea41314|Barthea08277|Barthea34075|Barthea45610|Barthea45778|Barthea34309|Barthea45224|Barthea22640|Barthea20869|Barthea34095|Barthea29274|Barthea19969|Barthea37970|Barthea13129|Barthea33027|Barthea33848|Barthea27052|Barthea43029|Barthea36212|Barthea36358|Barthea14760|Barthea30473|Barthea28857|Barthea20995|Barthea12612|Barthea12202|Barthea45425|Barthea35559|Barthea13230|Barthea21220|Barthea23328|Barthea06162|Barthea02136|Barthea43230|Barthea25159|Barthea10086|Barthea07200|Barthea03786|Barthea29750|Barthea10531|Barthea02956|Barthea39677|Barthea15746|Barthea34828|Barthea41582|Barthea34826|Barthea44305|Barthea41217|Barthea41216|Barthea44313|Barthea41218|Barthea35151|Barthea26713|Barthea12506|Barthea40210|Barthea10017|Barthea38524|Barthea24376|Barthea02766|Barthea44538|Barthea36820|Barthea39833|Barthea39644|Barthea45919|Barthea11837|Barthea38891|Barthea42292|Barthea41060|Barthea38898|Barthea03144|Barthea30705|Barthea45611|Barthea27539|Barthea41310|Barthea01967|Barthea34198|Barthea32454|Barthea03041|Barthea20310|Barthea01968|Barthea11496|Barthea45298|Barthea29035|Barthea43411|Barthea21096	http://amigo.geneontology.org/amigo/term/GO:0005829
endoplasmic reticulum	Gene Ontology	GO:0005783	87	1362	0.999572322654	0.999999999964	Barthea03358|Barthea39444|Barthea33988|Barthea22576|Barthea22572|Barthea28534|Barthea21300|Barthea08163|Barthea22207|Barthea06046|Barthea42997|Barthea15544|Barthea24843|Barthea32430|Barthea13146|Barthea11676|Barthea27605|Barthea25222|Barthea43345|Barthea02602|Barthea10567|Barthea44117|Barthea09793|Barthea02529|Barthea04681|Barthea20263|Barthea08824|Barthea27597|Barthea07650|Barthea34176|Barthea04946|Barthea36205|Barthea08719|Barthea01599|Barthea02530|Barthea14074|Barthea07177|Barthea03954|Barthea32087|Barthea05715|Barthea17317|Barthea26853|Barthea29454|Barthea26673|Barthea04663|Barthea05092|Barthea06805|Barthea44926|Barthea41754|Barthea06162|Barthea44151|Barthea44153|Barthea08259|Barthea12847|Barthea17083|Barthea26842|Barthea24677|Barthea24364|Barthea26181|Barthea15746|Barthea21401|Barthea32179|Barthea14855|Barthea14596|Barthea36786|Barthea35729|Barthea28962|Barthea25305|Barthea37048|Barthea24663|Barthea05333|Barthea10724|Barthea16039|Barthea01579|Barthea42292|Barthea04580|Barthea01414|Barthea07344|Barthea41310|Barthea07229|Barthea05619|Barthea33664|Barthea25286|Barthea02902|Barthea03847|Barthea19459|Barthea11145	http://amigo.geneontology.org/amigo/term/GO:0005783
nucleolus	Gene Ontology	GO:0005730	42	783	0.999845087702	0.999999999964	Barthea20486|Barthea10348|Barthea30713|Barthea40756|Barthea13984|Barthea31787|Barthea13770|Barthea10365|Barthea10364|Barthea28261|Barthea20995|Barthea20999|Barthea44611|Barthea32504|Barthea33690|Barthea26684|Barthea18881|Barthea36750|Barthea22246|Barthea36737|Barthea28624|Barthea00250|Barthea36738|Barthea28623|Barthea19280|Barthea40807|Barthea29115|Barthea44548|Barthea10531|Barthea03041|Barthea45298|Barthea33129|Barthea10596|Barthea35447|Barthea03177|Barthea36665|Barthea31887|Barthea08074|Barthea41217|Barthea41216|Barthea22313|Barthea31588	http://amigo.geneontology.org/amigo/term/GO:0005730
intracellular protein transport	Gene Ontology	GO:0006886	12	333	0.999897591172	0.999999999964	Barthea20434|Barthea44926|Barthea23710|Barthea13794|Barthea46308|Barthea13230|Barthea38075|Barthea17763|Barthea39444|Barthea00461|Barthea09739|Barthea24632	http://amigo.geneontology.org/amigo/term/GO:0006886
ubiquitin-dependent protein catabolic process	Gene Ontology	GO:0006511	21	482	0.999904727158	0.999999999964	Barthea05805|Barthea24843|Barthea05533|Barthea21352|Barthea26770|Barthea00359|Barthea12506|Barthea09422|Barthea45297|Barthea31435|Barthea09324|Barthea07177|Barthea35708|Barthea26769|Barthea03230|Barthea22965|Barthea21729|Barthea34240|Barthea02646|Barthea22966|Barthea36249	http://amigo.geneontology.org/amigo/term/GO:0006511
plant ovule development	Gene Ontology	GO:0048481	1	112	0.999940603256	0.999999999964	Barthea23409	http://amigo.geneontology.org/amigo/term/GO:0048481
structural constituent of ribosome	Gene Ontology	GO:0003735	18	446	0.999947403249	0.999999999964	Barthea00124|Barthea39643|Barthea31787|Barthea26684|Barthea06033|Barthea41310|Barthea43112|Barthea39794|Barthea40649|Barthea02241|Barthea14760|Barthea37688|Barthea42497|Barthea24364|Barthea29778|Barthea33794|Barthea24281|Barthea30645	http://amigo.geneontology.org/amigo/term/GO:0003735
protein binding	Gene Ontology	GO:0005515	507	6631	0.999958806785	0.999999999964	Barthea30705|Barthea40145|Barthea42981|Barthea36480|Barthea22674|Barthea27612|Barthea07925|Barthea12485|Barthea12486|Barthea46197|Barthea25116|Barthea20829|Barthea14712|Barthea23819|Barthea22686|Barthea20796|Barthea39605|Barthea28624|Barthea15704|Barthea18908|Barthea28623|Barthea36265|Barthea10374|Barthea26963|Barthea21681|Barthea04210|Barthea28464|Barthea35110|Barthea24510|Barthea24516|Barthea19153|Barthea34240|Barthea22257|Barthea34245|Barthea22258|Barthea26181|Barthea45890|Barthea28399|Barthea19308|Barthea21203|Barthea13956|Barthea24632|Barthea41225|Barthea17207|Barthea13820|Barthea00359|Barthea14270|Barthea01927|Barthea01926|Barthea38020|Barthea02535|Barthea14079|Barthea00200|Barthea08094|Barthea24022|Barthea09739|Barthea27586|Barthea28765|Barthea28408|Barthea28762|Barthea35068|Barthea38721|Barthea44140|Barthea04808|Barthea04801|Barthea29284|Barthea21534|Barthea22530|Barthea29289|Barthea07676|Barthea04778|Barthea29366|Barthea32540|Barthea05859|Barthea06673|Barthea33932|Barthea43745|Barthea30743|Barthea30964|Barthea35628|Barthea32108|Barthea45430|Barthea05308|Barthea40692|Barthea44930|Barthea23295|Barthea07600|Barthea09324|Barthea24969|Barthea08040|Barthea37048|Barthea35621|Barthea02270|Barthea09511|Barthea32281|Barthea43951|Barthea22966|Barthea05238|Barthea22965|Barthea31891|Barthea14613|Barthea15354|Barthea36589|Barthea44110|Barthea04989|Barthea22281|Barthea39450|Barthea29133|Barthea24348|Barthea37136|Barthea10066|Barthea06854|Barthea37037|Barthea36833|Barthea08227|Barthea03675|Barthea04930|Barthea44025|Barthea27135|Barthea27137|Barthea38006|Barthea31139|Barthea03351|Barthea18118|Barthea38076|Barthea00817|Barthea44758|Barthea44616|Barthea32504|Barthea28534|Barthea39919|Barthea34059|Barthea16445|Barthea46384|Barthea23710|Barthea08676|Barthea43214|Barthea33861|Barthea27450|Barthea19997|Barthea33995|Barthea44973|Barthea32436|Barthea33128|Barthea33129|Barthea40559|Barthea42275|Barthea08177|Barthea33042|Barthea05900|Barthea43851|Barthea11216|Barthea15242|Barthea35179|Barthea37675|Barthea36786|Barthea10360|Barthea23787|Barthea23363|Barthea03835|Barthea28809|Barthea17510|Barthea15782|Barthea14713|Barthea02117|Barthea06146|Barthea06147|Barthea03646|Barthea26218|Barthea41285|Barthea19558|Barthea44380|Barthea23436|Barthea06897|Barthea15622|Barthea36973|Barthea36974|Barthea27917|Barthea38511|Barthea18248|Barthea17763|Barthea03889|Barthea18529|Barthea35277|Barthea22437|Barthea03548|Barthea13230|Barthea17865|Barthea26287|Barthea25813|Barthea23998|Barthea43132|Barthea11918|Barthea03495|Barthea33261|Barthea25939|Barthea22323|Barthea45936|Barthea01616|Barthea44153|Barthea34158|Barthea34159|Barthea05427|Barthea34321|Barthea24815|Barthea17034|Barthea41991|Barthea21525|Barthea29290|Barthea15992|Barthea03949|Barthea10794|Barthea39922|Barthea42532|Barthea01505|Barthea30074|Barthea33418|Barthea46051|Barthea16022|Barthea42762|Barthea42095|Barthea28110|Barthea22750|Barthea21792|Barthea31954|Barthea32680|Barthea30790|Barthea31703|Barthea19509|Barthea28712|Barthea09729|Barthea41900|Barthea20434|Barthea40446|Barthea04475|Barthea43311|Barthea13972|Barthea15339|Barthea13606|Barthea39746|Barthea23574|Barthea28885|Barthea26551|Barthea02486|Barthea34928|Barthea04339|Barthea02902|Barthea09591|Barthea43898|Barthea03068|Barthea02640|Barthea09615|Barthea32755|Barthea17829|Barthea16510|Barthea23832|Barthea13073|Barthea22272|Barthea07121|Barthea19035|Barthea04995|Barthea00719|Barthea35989|Barthea39444|Barthea23401|Barthea25691|Barthea37020|Barthea08214|Barthea30734|Barthea05058|Barthea03163|Barthea44429|Barthea16601|Barthea25599|Barthea34749|Barthea32100|Barthea05508|Barthea27284|Barthea30049|Barthea26801|Barthea07157|Barthea08886|Barthea39967|Barthea28424|Barthea40944|Barthea40945|Barthea27602|Barthea11676|Barthea45967|Barthea28016|Barthea20870|Barthea27344|Barthea34182|Barthea05576|Barthea05577|Barthea03230|Barthea09392|Barthea31697|Barthea42699|Barthea13156|Barthea13151|Barthea10859|Barthea19421|Barthea32030|Barthea36064|Barthea30869|Barthea41742|Barthea24545|Barthea24546|Barthea36205|Barthea40233|Barthea45417|Barthea04370|Barthea12605|Barthea19391|Barthea22025|Barthea04175|Barthea02821|Barthea36665|Barthea10821|Barthea24537|Barthea24536|Barthea19495|Barthea23332|Barthea43588|Barthea00613|Barthea19024|Barthea17317|Barthea00593|Barthea25267|Barthea14682|Barthea36963|Barthea42037|Barthea05151|Barthea17771|Barthea38308|Barthea26914|Barthea02389|Barthea38307|Barthea13025|Barthea29115|Barthea13743|Barthea24364|Barthea14059|Barthea27645|Barthea08321|Barthea11927|Barthea03971|Barthea21120|Barthea29591|Barthea00751|Barthea03153|Barthea41057|Barthea11791|Barthea04828|Barthea32444|Barthea03374|Barthea18073|Barthea18072|Barthea07698|Barthea06618|Barthea06388|Barthea09716|Barthea33817|Barthea12864|Barthea41378|Barthea13691|Barthea00472|Barthea45326|Barthea36737|Barthea36327|Barthea20942|Barthea30235|Barthea30234|Barthea36738|Barthea30547|Barthea39509|Barthea41870|Barthea22562|Barthea19684|Barthea25044|Barthea24860|Barthea33664|Barthea37932|Barthea37524|Barthea08111|Barthea01793|Barthea37447|Barthea19459|Barthea08052|Barthea24214|Barthea14647|Barthea41958|Barthea06540|Barthea37652|Barthea12086|Barthea02311|Barthea39597|Barthea24914|Barthea40377|Barthea40378|Barthea24505|Barthea02679|Barthea03101|Barthea31435|Barthea41538|Barthea09407|Barthea19022|Barthea36814|Barthea24326|Barthea32980|Barthea41626|Barthea34771|Barthea44594|Barthea14080|Barthea44598|Barthea25222|Barthea22001|Barthea30051|Barthea34419|Barthea01682|Barthea45262|Barthea21849|Barthea07796|Barthea07068|Barthea17843|Barthea29574|Barthea40897|Barthea39876|Barthea31608|Barthea13498|Barthea08277|Barthea45610|Barthea26337|Barthea45780|Barthea34176|Barthea38087|Barthea27471|Barthea30373|Barthea14878|Barthea27184|Barthea31755|Barthea19800|Barthea10618|Barthea08982|Barthea13129|Barthea32558|Barthea33027|Barthea34392|Barthea30973|Barthea43522|Barthea10346|Barthea20995|Barthea20999|Barthea45425|Barthea28988|Barthea21430|Barthea36280|Barthea28984|Barthea36779|Barthea02136|Barthea20287|Barthea25159|Barthea38203|Barthea00566|Barthea37190|Barthea39331|Barthea19068|Barthea15463|Barthea10531|Barthea37350|Barthea06186|Barthea14698|Barthea05222|Barthea32171|Barthea32671|Barthea36591|Barthea03862|Barthea41218|Barthea21729|Barthea25307|Barthea26713|Barthea30154|Barthea22299|Barthea29537|Barthea35740|Barthea41561|Barthea35807|Barthea44530|Barthea28459|Barthea28451|Barthea11830|Barthea38891|Barthea19183|Barthea03847|Barthea04580|Barthea01414|Barthea45611|Barthea27539|Barthea26001|Barthea31556|Barthea32457|Barthea45298|Barthea20253|Barthea40960|Barthea22592|Barthea09340	http://amigo.geneontology.org/amigo/term/GO:0005515
embryo development ending in seed dormancy	Gene Ontology	GO:0009793	47	897	0.999968721607	0.999999999964	Barthea24214|Barthea02211|Barthea45548|Barthea31641|Barthea19035|Barthea31643|Barthea31642|Barthea10389|Barthea38076|Barthea04663|Barthea03230|Barthea12636|Barthea20263|Barthea34852|Barthea04789|Barthea08690|Barthea43745|Barthea25691|Barthea18214|Barthea35539|Barthea30188|Barthea30705|Barthea19068|Barthea28624|Barthea41630|Barthea40649|Barthea28623|Barthea16937|Barthea13384|Barthea05715|Barthea38006|Barthea05619|Barthea20980|Barthea05222|Barthea03153|Barthea10437|Barthea44930|Barthea17177|Barthea09324|Barthea23923|Barthea23686|Barthea19551|Barthea33284|Barthea29591|Barthea37087|Barthea02640|Barthea25149	http://amigo.geneontology.org/amigo/term/GO:0009793
RNA binding	Gene Ontology	GO:0003723	34	716	0.999979442999	0.999999999964	Barthea44797|Barthea44796|Barthea26713|Barthea30713|Barthea02273|Barthea13397|Barthea18073|Barthea18072|Barthea38151|Barthea42031|Barthea44611|Barthea06033|Barthea25116|Barthea16725|Barthea15782|Barthea20149|Barthea07120|Barthea37908|Barthea09169|Barthea38087|Barthea34689|Barthea28624|Barthea32390|Barthea38020|Barthea44380|Barthea28623|Barthea24364|Barthea30645|Barthea37970|Barthea05228|Barthea03177|Barthea37911|Barthea27076|Barthea40756	http://amigo.geneontology.org/amigo/term/GO:0003723
cytosolic large ribosomal subunit	Gene Ontology	GO:0022625	4	219	0.9999930389	0.999999999964	Barthea24364|Barthea39643|Barthea31787|Barthea26684	http://amigo.geneontology.org/amigo/term/GO:0022625
vesicle-mediated transport	Gene Ontology	GO:0016192	7	284	0.999993056431	0.999999999964	Barthea44930|Barthea13794|Barthea13230|Barthea26673|Barthea21534|Barthea17763|Barthea09739	http://amigo.geneontology.org/amigo/term/GO:0016192
translation	Gene Ontology	GO:0006412	14	435	0.999997718577	0.999999999964	Barthea31787|Barthea26684|Barthea06033|Barthea42497|Barthea43112|Barthea41310|Barthea02241|Barthea00124|Barthea37688|Barthea24364|Barthea29778|Barthea33794|Barthea24281|Barthea37020	http://amigo.geneontology.org/amigo/term/GO:0006412
mRNA binding	Gene Ontology	GO:0003729	93	1663	0.999999540951	0.999999999964	Barthea20486|Barthea06033|Barthea32852|Barthea33988|Barthea37020|Barthea33690|Barthea25116|Barthea05308|Barthea34749|Barthea17653|Barthea31433|Barthea26684|Barthea43515|Barthea18908|Barthea37315|Barthea36814|Barthea02753|Barthea04443|Barthea24281|Barthea00124|Barthea12955|Barthea33041|Barthea27664|Barthea28016|Barthea34245|Barthea02722|Barthea45890|Barthea42699|Barthea42031|Barthea09169|Barthea45153|Barthea32390|Barthea44380|Barthea24143|Barthea05719|Barthea29778|Barthea19969|Barthea32004|Barthea04176|Barthea12039|Barthea36665|Barthea17763|Barthea23335|Barthea39123|Barthea31787|Barthea38138|Barthea14201|Barthea12041|Barthea12043|Barthea39815|Barthea06673|Barthea42497|Barthea11728|Barthea39643|Barthea24815|Barthea16737|Barthea18381|Barthea03304|Barthea24364|Barthea32471|Barthea30645|Barthea28463|Barthea26576|Barthea24969|Barthea32671|Barthea11730|Barthea01505|Barthea18634|Barthea33794|Barthea17721|Barthea30713|Barthea39734|Barthea18073|Barthea18072|Barthea02766|Barthea31703|Barthea26547|Barthea37688|Barthea09966|Barthea20149|Barthea03144|Barthea43465|Barthea45262|Barthea36249|Barthea41314|Barthea41310|Barthea29133|Barthea12761|Barthea45510|Barthea45298|Barthea25283|Barthea32204|Barthea03177	http://amigo.geneontology.org/amigo/term/GO:0003729
